id,name,gear_style,country,orientation,region,crag,grade,grade_clean,grade_system
8029141155,Do sitz i und schwitz i,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Tesla,FB:7B+,7B+,FB
8029141044,Do hock i und frog i mi,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Tesla,FB:7B,7B,FB
1232769354,Maxi,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Tesla,{FB} 6A+,6A+,FB
454683843,Hexi,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Tesla,{FB} 5B,5B,FB
8029140933,Gela,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Tesla,FB:6C+,6C+,FB
4481679255,Tupper Taliban,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Hoffnung,{FB} 6A,6A,FB
4481679156,Prinzip Hoffnung,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Hoffnung,{FB} 6C,6C,FB
8029127181,1911/10,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Häuseldach,FB:6B,6B,FB
8029127070,Häuseldach,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Häuseldach,FB:6A,6A,FB
8029126959,Häuseldachquergang,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Häuseldach,FB:5B,5B,FB
1232769249,Mutzi Kotzi Bäh,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,{FB} 5B,5B,FB
8032853880,Ragnarok,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:8A,8A,FB
8032853775,Weisser Riese,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:6B,6B,FB
8032853670,No Exit,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:6B,6B,FB
8032847940,Übler Kübel,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:6B,6B,FB
8032847823,Generation X,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:6B+,6B+,FB
8032847712,Emanze SD,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:7A+/B,7A+,FB
8032847607,Emanze,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:6A,6A,FB
8032847496,Fluch der roten Socken,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:7C,7C,FB
8032847385,Basejumper,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:6C+,6C+,FB
1232769144,Englischer Garten,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,{FB} 6B,6B,FB
8032847274,Spuldisung von rechts,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:7B,7B,FB
8032847163,Spuldisung,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:7A,7A,FB
8032847052,Minas Morgul Var,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:8A,8A,FB
8032846941,Minas Morgul,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Roten Socken,FB:7B+/C,7B+,FB
8029118703,Unbekannt 2,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:5C,5C,FB
1457902233,Am Ende von Nivea,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 5C,5C,FB
8029109511,Unbekannt,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7A,7A,FB
8029109400,Swing,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:6C,6C,FB
8029109289,T-61,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7B,7B,FB
8029109178,Umspannwerk,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7A,7A,FB
8029109067,Keep the Pace,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7C+,7C+,FB
1457153883,Uga Aga Iga,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 6C,6C,FB
8029108956,Slow Mode SD,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7B+,7B+,FB
8029108851,Slow Mode,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:6C,6C,FB
8029120332,Stiegergasse Extension,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:8A+,8A+,FB
8029120221,Stiegergasse direkt,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:8A,8A,FB
8029108740,Stiegergasse 8b,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7C,7C,FB
1457903178,Jabberwocky SD,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 8B,8B,FB
1457903073,Jabberwocky,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 8A+,8A+,FB
8140321515,Sidewinder (Stehstart),Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7A,7A,FB
8029108629,Sidewinder,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7C+,7C+,FB
1457902968,Energy Rush,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 8A,8A,FB
454690980,Tarzan,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 6A+,6A+,FB
1457902548,Bepanthen Plus,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 7B+,7B+,FB
1457902653,Bepanthen SD,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 7C,7C,FB
1457902443,Bepanthen,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 6C,6C,FB
8029108524,Levitation,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,FB:7C+,7C+,FB
1457902863,Die Ambivalenz von Gut und Böse,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 8B+,8B+,FB
1457902338,Basesession,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 8A,8A,FB
1457902758,Confusion,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Uga Aga Iga,{FB} 7B,7B,FB
1457889984,Zeppelin Mila Kombination,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Totem,{FB} 7A,7A,FB
1457888811,Zeppelin,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Totem,{FB} 6A+,6A+,FB
1457885880,Walamiradalmai,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Totem,{FB} 7C,7C,FB
1457884344,Totem,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Totem,{FB} 7C+,7C+,FB
1457880621,Oxistischer Wahnsinn 8a,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Totem,{FB} 8A,8A,FB
1457878188,Mila Superstar,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Totem,{FB} 6C,6C,FB
1457876544,Kung fu Beta,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Totem,{FB} 7C,7C,FB
1457195316,Totem SD,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Totem,{FB} 8A,8A,FB
1457874639,2005er,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Pobacken,{FB} 6A+,6A+,FB
8029053936,N.N.,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Pobacken,FB:6B,6B,FB
8029053825,Traverse,Boulder,Austria,Ost,Boulder Hauptgebiet,Block Pobacken,FB:6A,6A,FB
454683744,58-er,Boulder,Austria,Ost,Boulder Hauptgebiet,Block 58er,{FB} 6A,6A,FB
454683645,Homa Glei,Boulder,Austria,Ost,Boulder Hauptgebiet,Block 58er,{FB} 5C,5C,FB
454683546,Müllschlucker,Boulder,Austria,Ost,Boulder Hauptgebiet,Block 58er,{FB} FB_ALT:4,FB,FB
3410157423,Dru,Sport,Austria,Ost,Helenental,Highway Star,{FB} 5B,5B,FB
3410156613,The Fox,Sport,Austria,Ost,Helenental,Highway Star,{FB} 5C,5C,FB
3410155494,Eiger Süd,Sport,Austria,Ost,Helenental,Highway Star,{FB} 5A,5A,FB
3410154573,Highway Star,Sport,Austria,Ost,Helenental,Highway Star,{FB} 7B+,7B+,FB
2086067070,Chainsaw Charlie,Boulder,Austria,Ost,Helenental,Chainsaw Charly,FB:6B+,6B+,FB
2086066959,Durst,Boulder,Austria,Ost,Helenental,Chainsaw Charly,FB:4C,4C,FB
2086066848,Mist,Boulder,Austria,Ost,Helenental,Chainsaw Charly,FB:5B,5B,FB
7828721481,Wise Guy,Boulder,Austria,Ost,Helenental,Exstatischer Sturm,{FB} 6C+,6C+,FB
7828718196,Extatischer Sturm,Boulder,Austria,Ost,Helenental,Exstatischer Sturm,{FB} 6C+,6C+,FB
2676053076,Don´t Fly,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:7,7,UIAA
2676053193,Testpiloten vortreten,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:9-/9,9-,UIAA
2676053310,Empty Garden,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:7+,7+,UIAA
2676053427,Reichtvariante,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:8+,8+,UIAA
2676053550,Heavy Metal Pepi,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:7,7,UIAA
2676053667,Gelber Steig,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:6,6,UIAA
2676053784,Direkter Ausstieg,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:6+,6+,UIAA
2676053901,Teufelspromenade,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:8-,8-,UIAA
2676054018,Pensionistenfick,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:9-,9-,UIAA
2676054141,Im Schatten der Burenwurst,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:9,9,UIAA
2676054258,Efeulaus,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:6,6,UIAA
2676054396,Artistensteig,Sport,Austria,Ost,Badener Kletterschule,Efeufels,UIAA:4+,4+,UIAA
2676119400,Zum Drüberhau´n,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6+,6+,UIAA
2676119586,Wilde Mexikanerin,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
2676119802,Mixer,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6,6,UIAA
2676120018,Whiskey,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6,6,UIAA
2676120159,Eiszunge,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7-,7-,UIAA
2676120282,Spezifisch Dynamisch,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:9-,9-,UIAA
2676120399,Mord am dritten Finger,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:9-,9-,UIAA
2676120600,Kaffee mit Kuchen,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:8,8,UIAA
2676120717,Kinderfest bei Pumuckl,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:8+,8+,UIAA
2676120840,Mon Amour Physique,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:9+/10-,9+,UIAA
2676120960,Tolle Biene,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:8+,8+,UIAA
2676121077,Down under Show,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:8/8+,8,UIAA
2676121194,Heilfroh,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:4+,4+,UIAA
2676121320,Black Out,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:8-,8-,UIAA
9078514344,Selbstmörderriss rechter Einstieg,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
2323526082,Selbstmörderriss,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
2323515969,Poltergeist,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7-,7-,UIAA
2643927306,Pinkel Flink,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7,7,UIAA
2265382677,Dachrinne,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
2676149232,Reinboltz,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7-,7-,UIAA
1434124632,Triplix,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7-,7-,UIAA
1281732684,Neuer R-Steig,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5-,5-,UIAA
1281732801,Neue Blockrampe,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5-,5-,UIAA
2676149349,Einstiegsvariante Efeusteig,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
1281885501,Neuer Efeusteig,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
2676149472,Direkter Efeusteig,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6+,6+,UIAA
1434124749,Fingerhut,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7-,7-,UIAA
1281734571,Prügelknabe,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6,6,UIAA
2676179088,8+/9-,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:8+/9-,8+,UIAA
2676179211,Excalibur,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:9-/9,9-,UIAA
342456054,Neuer Diagonalriss,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6+,6+,UIAA
342455949,The Boxer,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:8-,8-,UIAA
342455844,Cheyenne,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:8-,8-,UIAA
1281885612,Alte Verschneidung,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
1367796642,Wassermann,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6+,6+,UIAA
342455739,Wasserfall,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6+,6+,UIAA
1367796759,Hundewetter,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7,7,UIAA
1367796876,Grrr,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7,7,UIAA
1367796993,Pfarrer Assman,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6+,6+,UIAA
342455634,Toccata,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:7-,7-,UIAA
1367797110,Vivaldi,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6+,6+,UIAA
2676186375,Andante,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5-,5-,UIAA
2676186492,Ratte,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
2676186609,Adagio,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5+,5+,UIAA
2676186726,Lulu,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6,6,UIAA
2676186843,Alte Führe,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:5,5,UIAA
2676186960,Schas im Wald,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:6+,6+,UIAA
2676184812,Für Anfänger,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:4,4,UIAA
4217362335,Für Grobla,Sport,Austria,Ost,Badener Kletterschule,Breite Wand,UIAA:3,3,UIAA
2676218412,Mausi,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:4,4,UIAA
2676218523,Hasi,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:4+,4+,UIAA
2676218634,Alfi,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:5+,5+,UIAA
2676218745,Ratti,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:5-,5-,UIAA
2676218856,Hildesteig,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:4-,4-,UIAA
2676218973,Variante,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6+,6+,UIAA
2676219090,Ballett Volta,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:8-,8-,UIAA
1467342699,Luis Trenker Verschneidung,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6+,6+,UIAA
2676227406,Wolfsblut,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:7+,7+,UIAA
1467342810,Ingrid W. Verschneidung,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6+,6+,UIAA
2676234027,Adrenalin,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:7-,7-,UIAA
2676234144,Slip Slide Away,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:7-,7-,UIAA
2676234279,LBH-Riss,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:7,7,UIAA
2676234396,Müsliman,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6+,6+,UIAA
2676234519,Rechter Babykamin,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:4-,4-,UIAA
2676234636,Linker Babykamin,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:4,4,UIAA
2434874022,Alice in Wonderland,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:8,8,UIAA
916445139,Marantana,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:8-,8-,UIAA
2434874133,Doctor and the maniac,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:8,8,UIAA
2676245535,Baumkamin,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:4+,4+,UIAA
1280049447,Hoffmannsteig,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:5+,5+,UIAA
2678224104,Mordsvergnügen,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:8-,8-,UIAA
1337655147,Bügeleisen,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:8-,8-,UIAA
1337655036,Neue Prommerlkante,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:7-,7-,UIAA
1337654919,Prommerlkante,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6,6,UIAA
2678228355,Kaminverschneidung,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:4,4,UIAA
2678229498,Pilch,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6-,6-,UIAA
1280049564,Kottan,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6,6,UIAA
1280049681,Teutscher Teutone,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:7-,7-,UIAA
2434874244,Warrior,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6,6,UIAA
2434874355,Steckenpferd,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6,6,UIAA
1337654802,Hengst,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:7-,7-,UIAA
1280049330,Palmkatzerl,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6+,6+,UIAA
1337654685,Spreizer,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6,6,UIAA
2678234631,Nachschulung,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:5+,5+,UIAA
2678234742,Frater Calidus,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6,6,UIAA
2678234514,Vinzenz,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6,6,UIAA
2678234853,Cento,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:6+,6+,UIAA
2678234964,Othello,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:5,5,UIAA
2678235075,Mus Musculus,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:8-,8-,UIAA
2678235186,Grosser Überhang,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:7-,7-,UIAA
2678235297,Quattro,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:4-,4-,UIAA
2678235408,Flickflack,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:5,5,UIAA
2678235519,Die Widerpenstige Zähmung,Sport,Austria,Ost,Badener Kletterschule,Trenkerwand,UIAA:8-,8-,UIAA
3222405795,Detlev,Boulder,Austria,Ost,Badener Kletterschule,Detlef,FB:5C,5C,FB
9077028552,Orange Crush,Sport,Austria,Ost,Helenental,Ötziturm,UIAA:9+,9+,UIAA
9077026986,Saskari,Sport,Austria,Ost,Helenental,Ötziturm,UIAA:7-,7-,UIAA
761473140,Ötzi,Boulder,Austria,Ost,Helenental,Ötziturm,FB:7A,7A,FB
761472390,Aufwärmrunde,Boulder,Austria,Ost,Helenental,Ötziturm,FB:4B,4B,FB
12501769,Numb,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:5,5,UIAA
12501817,Zooropa,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:8,8,UIAA
9076805997,Plattige Schrofen 5,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:4-,4-,UIAA
9076805904,Plattige Schrofen 4,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:4-,4-,UIAA
9076805805,Plattige Schrofen 3,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:3+,3+,UIAA
9076805706,Plattige Schrofen 2,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:2,2,UIAA
2566273032,Plattige Schrofen,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:3,3,UIAA
8553107544,Kinder 2,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:3-,3-,UIAA
8553103677,Kinder 1,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:3-,3-,UIAA
12501721,Waiting,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:5,5,UIAA
12501673,Blaupunkt,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:5-,5-,UIAA
12501625,Prinz,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:4+,4+,UIAA
12501577,Kurz und Bündig,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:5-,5-,UIAA
12501529,Rozario,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:5-,5-,UIAA
12501481,The Fox,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:5-,5-,UIAA
12501433,Streitspur,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:4+,4+,UIAA
12501385,Plattiger Riss,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:3+,3+,UIAA
12501337,Weißer Pfeiler,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:4-,4-,UIAA
12501289,Vergessener Grat,Sport,Austria,Ost,Helenental,Siegenfelder Platte,UIAA:3+,3+,UIAA
1360466646,Uj,Sport,Austria,Ost,Helenental,Brückenfels,UIAA:7-,7-,UIAA
1360466535,Huj Huj,Sport,Austria,Ost,Helenental,Brückenfels,UIAA:6-,6-,UIAA
1360466424,Hit C100,Sport,Austria,Ost,Helenental,Brückenfels,UIAA:7-,7-,UIAA
1360466313,Hirosh,Sport,Austria,Ost,Helenental,Brückenfels,UIAA:7+,7+,UIAA
1360466202,Hiroshima,Sport,Austria,Ost,Helenental,Brückenfels,UIAA:8-,8-,UIAA
1360466091,Audreys Dance,Sport,Austria,Ost,Helenental,Brückenfels,UIAA:7+,7+,UIAA
9080909319,Herziges Türmchen,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:7-,7-,UIAA
9080909214,Dschungeldach,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:5+,5+,UIAA
9080909109,... und die Kleinen verrecken,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:7,7,UIAA
3429095565,Entbestialisierung,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:7,7,UIAA
3429095472,Wilde Bestie,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:8,8,UIAA
3429095379,Milde Bestie,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:7-,7-,UIAA
3429095274,Die Klassische,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:6,6,UIAA
3429095181,Kudlmudl,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:6,6,UIAA
3429095076,Stolperstein,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:6,6,UIAA
3429094983,Toprope-Verbot,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:7-,7-,UIAA
3429094890,Nordwest,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:6-,6-,UIAA
3429094797,Waldgnom,Sport,Austria,Ost,Helenental,Scharfeneck,UIAA:6,6,UIAA
